"Time [ms]","InducedVoltage(PhaseA) [V]"
1.39,179.244933384793
1.4,178.860552390368
1.41,179.022068080421
1.42,179.102979000075
1.43,179.152916804836
1.44,179.226229366448
1.45,179.214765192903
1.46,179.221065092534
1.47,179.122707367691
1.48,179.007179647877
1.49,178.964509090682
1.5,178.870082283687
1.51,178.853752609983
1.52,178.740100888646
1.53,178.643158404367
1.54,178.552643678636
1.55,178.545542182217
1.56,178.349150928814
1.57,178.303851251545
1.58,178.525841096212
1.59,178.683165953291
1.6,178.18796722689
1.61,178.304028024431
1.62,178.236328078436
1.63,178.081858816665
1.64,178.10915460679
1.65,178.440623401665
1.66,178.38563885216
1.67,178.145729012041
1.68,177.861545005626
1.69,177.757002022425
1.7,177.7812227948
1.71,177.579651836655
1.72,177.353947424884
1.73,177.289008445839
1.74,177.237305167976
1.75,176.960899371617
1.76,176.642503018181
1.77,176.357929538137
1.78,176.230075298955
1.79,176.103828796287
1.8,175.983046835754
1.81,175.913039610598
1.82,175.573093115965
1.83,175.198813679472
1.84,174.976767268421
1.85,174.816859742387
1.86,174.534611012273
1.87,174.132746253747
1.88,173.730940806062
1.89,173.278116952816
1.9,172.91251587477
1.91,172.631422836628
1.92,172.332768513746
1.93,172.043682019788
1.94,171.705817890659
1.95,171.206987093109
1.96,170.646806784563
1.97,170.142585138763
1.98,169.829636771376
1.99,169.532021425535
2,169.119629728516
2.01,168.636475030982
2.02,168.065975300316
2.03,167.607588782263
2.04,167.446525409112
2.05,167.245938823594
2.06,166.714664190383
2.07,166.015860300303
2.08,165.300546909684
2.09,164.780411416268
2.1,164.198269486754
2.11,163.519499366259
2.12,162.862244025679
2.13,162.323492059165
2.14,161.842222044388
2.15,161.218978925738
2.16,160.375528375797
2.17,159.483318129584
2.18,158.625653748574
2.19,158.731567582383
2.2,158.26345281707
2.21,157.343871352165
2.22000000000001,156.386828385233
2.23000000000001,155.590078604213
2.24000000000001,155.021662427669
2.25000000000001,154.629600164545
2.26000000000001,154.163221262052
2.27000000000001,153.541220151002
2.28000000000001,152.863962632768
2.29000000000001,151.927004211946
2.30000000000001,151.34553181696
2.31000000000001,150.770740349293
2.32000000000001,150.140151348409
2.33000000000001,149.485002088347
2.34000000000001,148.729492731836
2.35000000000001,148.176264866401
2.36000000000001,147.61319318437
2.37000000000001,147.040087329189
2.38000000000001,146.512349224753
2.39000000000001,145.723966167913
2.40000000000001,145.432542579832
2.41000000000001,145.140477857347
2.42000000000001,144.736778994348
2.43000000000001,144.227272400876
2.44000000000001,143.810573407355
2.45000000000001,143.371971237644
2.46000000000001,142.822515115831
2.47000000000001,142.254289272972
2.48000000000001,141.740634751128
2.49000000000001,141.057271660513
2.50000000000001,140.594114319711
2.51000000000001,140.200080524522
2.52000000000001,139.856733386431
2.53000000000001,139.37141357713
2.54000000000001,138.439516917316
2.55000000000001,137.455695871702
2.56000000000001,136.733996695013
2.57000000000001,136.295710861398
2.58000000000001,136.079603469699
2.59000000000001,136.593034566357
2.60000000000001,135.610193513819
2.61000000000001,134.78362384266
2.62000000000001,134.174974549128
2.63000000000001,133.845386200923
2.64000000000001,133.765348676265
2.65000000000001,133.223642409555
2.66000000000001,132.51980585911
2.67000000000001,131.844916895829
2.68000000000001,131.151966720022
2.69000000000001,130.432393349528
2.70000000000001,129.972932390393
2.71000000000001,129.574233547358
2.72000000000001,129.132004512056
2.73000000000001,128.58942626208
2.74000000000001,128.013913165981
2.75000000000001,127.537686623758
2.76000000000001,126.997946922275
2.77000000000001,126.406915761493
2.78000000000001,126.154048818217
2.79000000000001,126.88692607464
2.80000000000001,126.165794242081
2.81000000000001,125.454955245974
2.82000000000001,124.751544863144
2.83000000000001,124.18778164463
2.84000000000001,123.799446072026
2.85000000000001,123.526537035171
2.86000000000001,123.266736319924
2.87000000000001,122.987562710197
2.88000000000001,122.602319504861
2.89000000000001,122.079463636027
2.90000000000001,121.614018996902
2.91000000000001,121.090776751692
2.92000000000001,120.57557357977
2.93000000000001,120.194567260379
2.94000000000001,119.767812558078
2.95000000000001,119.00990222084
2.96000000000001,118.046466144431
2.97000000000001,117.012050404064
2.98000000000001,116.703362319198
2.99000000000001,116.845238205135
3.00000000000001,115.809681915749
3.01000000000001,114.729482411235
3.02000000000001,113.614378584953
3.03000000000001,112.709243337086
3.04000000000001,112.102550172302
3.05000000000001,111.490004492334
3.06000000000001,110.785739964303
3.07000000000001,109.939902781758
3.08000000000001,109.011248229082
3.09000000000001,108.105933271432
3.10000000000001,107.190039392452
3.11000000000001,106.265427158359
3.12000000000001,105.289835518138
3.13000000000001,104.142728571563
3.14000000000001,103.124369096047
3.15000000000001,102.265224970144
3.16000000000001,101.227348021377
3.17000000000001,99.9685898022684
3.18000000000001,98.8565385622142
3.19000000000001,97.8637300961482
3.20000000000001,96.6378033072618
3.21000000000001,95.363223669756
3.22000000000001,93.9912818309213
3.23000000000001,92.4870144394491
3.24000000000001,91.0478885598504
3.25000000000001,89.9097500781903
3.26000000000001,88.9029778471717
3.27000000000001,87.8389061171353
3.28000000000001,86.6171886800104
3.29000000000001,85.3878218301407
3.30000000000001,84.2691406174212
3.31000000000001,83.1655890307537
3.32000000000001,82.096492546857
3.33000000000001,81.1442976824228
3.34000000000001,79.9871401076124
3.35000000000001,78.6461235936481
3.36000000000001,77.2899720002745
3.37000000000001,75.9827755515974
3.38000000000001,75.5673583747563
3.39000000000001,74.5329658746629
3.40000000000001,73.2115753810214
3.41000000000001,72.1169151851331
3.42000000000001,71.2107102319615
3.43000000000001,70.6105148547798
3.44000000000001,69.7985316245986
3.45000000000001,68.8908876805727
3.46000000000001,68.0151848183652
3.47000000000001,67.1563326341551
3.48000000000001,66.4022950934373
3.49000000000001,65.5217957523713
3.50000000000001,64.6984363645908
3.51000000000001,63.8985784185198
3.52000000000001,63.0976902527669
3.53000000000001,62.2950879298367
3.54000000000001,61.5865853385578
3.55000000000001,60.849937138796
3.56000000000001,60.0230552228131
3.57000000000001,59.1267380214144
3.58000000000001,59.1247327693112
3.59000000000001,58.3939115611887
3.60000000000001,57.5287482071807
3.61000000000001,56.6489856797692
3.62000000000001,55.7738515432116
3.63000000000001,54.9465379713288
3.64000000000001,54.2528670446074
3.65000000000001,53.588582484454
3.66000000000001,52.8920778049002
3.67000000000001,52.1291634385135
3.68000000000001,51.4776370759418
3.69000000000001,50.6668938021426
3.70000000000001,49.8280969413289
3.71000000000001,48.9951717465853
3.72000000000001,48.1885150086903
3.73000000000001,47.5032189585112
3.74000000000001,46.9245298332865
3.75000000000001,46.3762584696326
3.76000000000001,45.7830319674723
3.77000000000001,45.1578110752193
3.78000000000001,43.6027379150272
3.79000000000001,43.0118473991992
3.80000000000001,42.5083397772918
3.81000000000001,41.9955010822426
3.82000000000001,41.3887402806123
3.83000000000001,40.8050279591676
3.84000000000001,40.034306049247
3.85000000000001,39.3127423076789
3.86000000000001,38.6806075815427
3.87000000000001,38.0724195051585
3.88000000000001,37.474842760582
3.89000000000001,36.7548528733774
3.90000000000001,36.12060285757
3.91000000000001,35.5759322873572
3.92000000000001,35.0083045613847
3.93000000000001,34.2491345986351
3.94000000000001,33.4951346861512
3.95000000000001,32.8523733796104
3.96000000000001,32.3397605420439
3.97000000000001,32.0171403248415
3.98000000000001,32.232912055441
3.99000000000001,31.2573987657827
4.00000000000001,30.3524099616481
4.01,29.583241118758
4.02,29.0495359882237
4.03,28.7084953287775
4.04,28.2813639284618
4.05,27.878635138795
4.06,27.4218972674378
4.07,26.9530012395325
4.08,26.4675169133255
4.09,25.9392822329618
4.1,25.4188346887896
4.11,24.9176354254255
4.12,24.4558772360626
4.13,23.9642004819296
4.14,23.442019107639
4.15,22.9141670438027
4.16,22.3704519303369
4.17,21.7422737459561
4.18,20.9950320528562
4.19,20.2905647581464
4.2,19.571681458691
4.21,18.8763152318916
4.22,18.2423823233468
4.23,17.5461187851667
4.24,16.763572811046
4.25,16.0486027000473
4.25999999999999,15.325958374135
4.26999999999999,14.5507688639523
4.27999999999999,13.778217192012
4.28999999999999,13.0223819861885
4.29999999999999,12.276326003674
4.30999999999999,11.538945937789
4.31999999999999,10.8270661542509
4.32999999999999,10.1771353277713
4.33999999999999,9.48036197185309
4.34999999999999,8.65219234900128
4.35999999999999,7.71911914113077
4.36999999999999,6.61827196821174
4.37999999999999,5.61529563205543
4.38999999999999,4.72795680738214
4.39999999999999,3.7913890952701
4.40999999999999,2.77823607086058
4.41999999999999,1.64937434881107
4.42999999999999,0.463536347944382
4.43999999999999,-0.627844927564292
4.44999999999999,-1.70496920126606
4.45999999999999,-2.80731153504132
4.46999999999999,-3.93109258125524
4.47999999999999,-5.09279412790886
4.48999999999999,-6.27273068628531
4.49999999999998,-7.45643053955969
4.50999999999998,-8.67641449207035
4.51999999999998,-9.84482558886723
4.52999999999998,-10.8263717828516
4.53999999999998,-11.7457732044524
4.54999999999998,-12.6860158121689
4.55999999999998,-13.6924077234368
4.56999999999998,-15.1447258503079
4.57999999999998,-16.2769114726902
4.58999999999998,-17.1033013000477
4.59999999999998,-17.906458171052
4.60999999999998,-18.7574052845252
4.61999999999998,-19.708922426892
4.62999999999998,-20.7394201148292
4.63999999999998,-21.7237067693943
4.64999999999998,-22.6606713539912
4.65999999999998,-23.6012066882119
4.66999999999998,-24.5023026035629
4.67999999999998,-25.4682998268863
4.68999999999998,-26.4505758303279
4.69999999999998,-27.450593307593
4.70999999999998,-28.5058185892695
4.71999999999998,-29.5891495448064
4.72999999999998,-30.7324681960208
4.73999999999998,-31.8955757447781
4.74999999999997,-33.0555058673854
4.75999999999997,-34.1937989989827
4.76999999999997,-35.290732851917
4.77999999999997,-36.5202940252274
4.78999999999997,-37.7888778587021
4.79999999999997,-39.0731140692935
4.80999999999997,-40.317945988666
4.81999999999997,-41.5584552675707
4.82999999999997,-42.9598978146428
4.83999999999997,-44.4464548937651
4.84999999999997,-45.9649929630213
4.85999999999997,-47.4903901021173
4.86999999999997,-48.9936143931613
4.87999999999997,-50.5698488997564
4.88999999999997,-52.1737535927547
4.89999999999997,-53.796360563324
4.90999999999997,-55.3846579611994
4.91999999999997,-56.9365259419086
4.92999999999997,-58.453737200731
4.93999999999997,-59.9435630450118
4.94999999999997,-61.4149177427525
4.95999999999997,-62.881523604863
4.96999999999997,-64.5391210956414
4.97999999999997,-66.0475102226554
4.98999999999996,-67.5421370706475
4.99999999999996,-69.0369453481443
5.00999999999996,-70.5603526835685
5.01999999999996,-72.0876760211708
5.02999999999996,-73.7031386682352
5.03999999999996,-75.3324750987161
5.04999999999996,-76.9519993655154
5.05999999999996,-78.577132859875
5.06999999999996,-80.1784205967881
5.07999999999996,-81.8404807538642
5.08999999999996,-83.5221966032973
5.09999999999996,-85.2111475448003
5.10999999999996,-86.8634537057544
5.11999999999996,-88.5202476894886
5.12999999999996,-90.2709167334037
5.13999999999996,-91.9991774734563
5.14999999999996,-93.680091250764
5.15999999999996,-95.361090561108
5.16999999999996,-97.2336419895525
5.17999999999996,-98.9457588922271
5.18999999999996,-100.696738013284
5.19999999999996,-102.443470370533
5.20999999999996,-104.177780002895
5.21999999999996,-105.801516960263
5.22999999999996,-107.632130851981
5.23999999999995,-109.596810412949
5.24999999999995,-111.508876386077
5.25999999999995,-113.322283248782
5.26999999999995,-115.027676402618
5.27999999999995,-116.816900626479
5.28999999999995,-118.669828856105
5.29999999999995,-120.530345339406
5.30999999999995,-122.330600837117
5.31999999999995,-124.079095390534
5.32999999999995,-125.839003188075
5.33999999999995,-127.591708503991
5.34999999999995,-129.359080750932
5.35999999999995,-131.410078125094
5.36999999999995,-133.856648971803
5.37999999999995,-135.734785768038
5.38999999999995,-137.548833614828
5.39999999999995,-139.446933810677
5.40999999999995,-141.409513745053
5.41999999999995,-143.384390196039
5.42999999999995,-145.438271664267
5.43999999999995,-147.460864328652
5.44999999999995,-149.441966684519
5.45999999999995,-151.31690967308
5.46999999999995,-153.058879000476
5.47999999999995,-154.885390879234
5.48999999999994,-156.770370138068
5.49999999999994,-158.688409533067
5.50999999999994,-160.546955749619
5.51999999999994,-162.374189513137
5.52999999999994,-164.211215363744
5.53999999999994,-166.070237979851
5.54999999999994,-167.796420834268
5.55999999999994,-169.954926472618
5.56999999999994,-172.288616767335
5.57999999999994,-173.964647932273
5.58999999999994,-175.678652734046
5.59999999999994,-177.462998031461
5.60999999999994,-179.293483529072
5.61999999999994,-181.124744776537
5.62999999999994,-182.932669058963
5.63999999999994,-184.736043645731
5.64999999999994,-186.465829228508
5.65999999999994,-188.073656805177
5.66999999999994,-189.601693211111
5.67999999999994,-191.195930305205
5.68999999999994,-192.893841368946
5.69999999999994,-194.60680124275
5.70999999999994,-196.224570297202
5.71999999999994,-197.776930574381
5.72999999999993,-199.296072747335
5.73999999999993,-200.754185907884
5.74999999999993,-202.132507095665
5.75999999999993,-204.135068940567
5.76999999999993,-205.913596254892
5.77999999999993,-207.348210929043
5.78999999999993,-208.895861756955
5.79999999999993,-210.535431519746
5.80999999999993,-212.202299457603
5.81999999999993,-213.867484380301
5.82999999999993,-215.605751614978
5.83999999999993,-217.308123510657
5.84999999999993,-218.91371637123
5.85999999999993,-220.36899440796
5.86999999999993,-221.80081880695
5.87999999999993,-223.247185242031
5.88999999999993,-224.683941392462
5.89999999999993,-226.101539224455
5.90999999999993,-227.57212791992
5.91999999999993,-228.991558694264
5.92999999999993,-230.211888191553
5.93999999999993,-231.254911284226
5.94999999999993,-232.204046816328
5.95999999999993,-233.835781835705
5.96999999999993,-234.90726065208
5.97999999999992,-235.734401758457
5.98999999999992,-236.571543121131
5.99999999999992,-237.444549016642
6.00999999999992,-238.292222136752
6.01999999999992,-239.177595318478
6.02999999999992,-240.055082029854
6.03999999999992,-240.873412390973
6.04999999999992,-241.619583510319
6.05999999999992,-242.273207722864
6.06999999999992,-242.920327826771
6.07999999999992,-243.596807522878
6.08999999999992,-244.297593172739
6.09999999999992,-244.986252198502
6.10999999999992,-245.518316714054
6.11999999999992,-246.044108264798
6.12999999999992,-246.51424571112
6.13999999999992,-246.937517881612
6.14999999999992,-247.342373198928
6.15999999999992,-248.466401548113
6.16999999999992,-248.80719423401
6.17999999999992,-249.093668871192
6.18999999999992,-249.414715829022
6.19999999999992,-249.79140217513
6.20999999999992,-250.227749271537
6.21999999999991,-250.643182344414
6.22999999999991,-251.048381217733
6.23999999999991,-251.414445016689
6.24999999999991,-251.731636314299
6.25999999999991,-252.004778399383
6.26999999999991,-252.294445451073
6.27999999999991,-252.59091575544
6.28999999999991,-252.874082292265
6.29999999999991,-253.107989505431
6.30999999999991,-253.322013692071
6.31999999999991,-253.54237481872
6.32999999999991,-253.760997417051
6.33999999999991,-253.971019705478
6.34999999999991,-254.166046299697
6.35999999999991,-254.267246491208
6.36999999999991,-254.397328355479
6.37999999999991,-254.527251622337
6.38999999999991,-254.636100733919
6.39999999999991,-254.730182601972
6.40999999999991,-254.793464429701
6.41999999999991,-254.82484810314
6.42999999999991,-254.881789583573
6.43999999999991,-254.943162773708
6.44999999999991,-254.993965026328
6.45999999999991,-255.022409838547
6.4699999999999,-255.002069196081
6.4799999999999,-254.972233876891
6.4899999999999,-254.93140609411
6.4999999999999,-254.893217120015
6.5099999999999,-254.822070738485
6.5199999999999,-254.686595136843
6.5299999999999,-254.531267258293
6.5399999999999,-254.373364058297
6.5499999999999,-254.232541855173
6.5599999999999,-254.130456665368
6.5699999999999,-253.899022308776
6.5799999999999,-253.646694529861
6.5899999999999,-253.381919922319
6.5999999999999,-253.112567661132
6.6099999999999,-252.839424514962
6.6199999999999,-252.528941655179
6.6299999999999,-252.205380556831
6.6399999999999,-251.870131289612
6.6499999999999,-251.507563743639
6.6599999999999,-251.11189565962
6.6699999999999,-250.722888953927
6.6799999999999,-250.300863304383
6.6899999999999,-249.833796341213
6.6999999999999,-249.344375375089
6.70999999999989,-248.834521038143
6.71999999999989,-248.279688005293
6.72999999999989,-247.691566416307
6.73999999999989,-247.059195259001
6.74999999999989,-246.368996824071
6.75999999999989,-245.599455818028
6.76999999999989,-244.823665013405
6.77999999999989,-244.00241790033
6.78999999999989,-243.127799426644
6.79999999999989,-242.192694738441
6.80999999999989,-241.206712501857
6.81999999999989,-240.14694462022
6.82999999999989,-239.01179302916
6.83999999999989,-237.806146815582
6.84999999999989,-236.547796164199
6.85999999999989,-235.214564921636
6.86999999999989,-233.747171797639
6.87999999999989,-232.153247868591
6.88999999999989,-230.429690290423
6.89999999999989,-228.60152561085
6.90999999999989,-226.714647567057
6.91999999999989,-224.806140492578
6.92999999999989,-222.911276708895
6.93999999999989,-221.049003402851
6.94999999999989,-219.015178030138
6.95999999999988,-217.359945492897
6.96999999999988,-216.031341527412
6.97999999999988,-214.570911436346
6.98999999999988,-213.07246523429
6.99999999999988,-211.498554558506
7.00999999999988,-209.884096725613
7.01999999999988,-208.258079463658
7.02999999999988,-206.672966107324
7.03999999999988,-205.105567246716
7.04999999999988,-203.605408545515
7.05999999999988,-202.115098694436
7.06999999999988,-200.601940750694
7.07999999999988,-199.09012290617
7.08999999999988,-197.602686292189
7.09999999999988,-195.884326036627
7.10999999999988,-192.928563000538
7.11999999999988,-190.411637201482
7.12999999999988,-188.353006700528
7.13999999999988,-186.696786319307
7.14999999999988,-184.92214768365
7.15999999999988,-183.182153834052
7.16999999999988,-181.478326178061
7.17999999999988,-179.777600184089
7.18999999999988,-178.097721985818
7.19999999999987,-176.402029473557
7.20999999999987,-174.60657878848
7.21999999999987,-172.711220018171
7.22999999999987,-170.912737638534
7.23999999999987,-169.180193855428
7.24999999999987,-167.407495813524
7.25999999999987,-165.607038464763
7.26999999999987,-163.746226313952
7.27999999999987,-161.804386748954
7.28999999999987,-159.881056804284
7.29999999999987,-158.020839898262
7.30999999999987,-156.188795418347
7.31999999999987,-154.45801500705
7.32999999999987,-152.780539381686
7.33999999999987,-150.882670738645
7.34999999999987,-148.406012452737
7.35999999999987,-146.59371339763
7.36999999999987,-145.163708262652
7.37999999999987,-143.679430971594
7.38999999999987,-142.141649379818
7.39999999999987,-140.660101471618
7.40999999999987,-139.139525951087
7.41999999999987,-137.547559403209
7.42999999999987,-135.991237510771
7.43999999999987,-134.525037493902
7.44999999999986,-133.229713593847
7.45999999999986,-131.863896085679
7.46999999999986,-130.411013189557
7.47999999999986,-128.901760066252
7.48999999999986,-127.391824919826
7.49999999999986,-125.981477157924
7.50999999999986,-124.526378063772
7.51999999999986,-123.063169953541
7.52999999999986,-121.449497928081
7.53999999999986,-119.793943000185
7.54999999999986,-117.661436103891
7.55999999999986,-116.150325315989
7.56999999999986,-114.626361540932
7.57999999999986,-113.102223924247
7.58999999999986,-111.593422591957
7.59999999999986,-110.071524493524
7.60999999999986,-108.56887520212
7.61999999999986,-107.024820656207
7.62999999999986,-105.490918697279
7.63999999999986,-104.004737384913
7.64999999999986,-102.604949035681
7.65999999999986,-101.172314541084
7.66999999999986,-99.6729543538771
7.67999999999986,-98.1246365306804
7.68999999999985,-96.5886339193395
7.69999999999985,-95.0683362491544
7.70999999999985,-93.4578834854566
7.71999999999985,-91.9656182070128
7.72999999999985,-90.5497208880529
7.73999999999985,-89.1874889382832
7.74999999999985,-87.6686250370434
7.75999999999985,-86.2309933029048
7.76999999999985,-84.7315360665596
7.77999999999985,-83.1944334172857
7.78999999999985,-81.6610661108691
7.79999999999985,-80.1808649296409
7.80999999999985,-78.6186717663367
7.81999999999985,-77.0103987313697
7.82999999999985,-75.4112734997453
7.83999999999985,-73.8770999916538
7.84999999999985,-72.4462772433182
7.85999999999985,-71.0275513006869
7.86999999999985,-69.3756364219422
7.87999999999985,-67.5005825779396
7.88999999999985,-65.8965041545445
7.89999999999985,-64.5046484368028
7.90999999999985,-63.0812305130401
7.91999999999985,-61.6911842338696
7.92999999999985,-60.3929737227171
7.93999999999984,-59.038441465592
7.94999999999984,-57.5320086213082
7.95999999999984,-56.2719305156223
7.96999999999984,-54.9813551217637
7.97999999999984,-53.6728755563764
7.98999999999984,-52.42059295123
7.99999999999984,-51.2576523460095
8.00999999999984,-50.0119957365985
8.01999999999984,-48.7514807713807
8.02999999999984,-47.5298503741894
8.03999999999984,-46.3596173841452
8.04999999999984,-45.2407229181495
8.05999999999984,-44.1223822075343
8.06999999999984,-42.9853265201563
8.07999999999984,-41.8476616339647
8.08999999999984,-40.7505570291899
8.09999999999984,-39.705380474625
8.10999999999984,-38.7187651509246
8.11999999999984,-37.8020526458633
8.12999999999984,-36.9557340206605
8.13999999999984,-35.8589427658262
8.14999999999984,-34.7941771728699
8.15999999999984,-34.0194974334351
8.16999999999984,-33.2420398338806
8.17999999999984,-32.4613550507002
8.18999999999983,-31.7085019946817
8.19999999999983,-30.9914478548612
8.20999999999983,-30.2762397407286
8.21999999999983,-29.5918242733062
8.22999999999983,-28.9656796035764
8.23999999999983,-28.4113183529278
8.24999999999983,-27.9266571843462
8.25999999999983,-27.4647693779273
8.26999999999983,-27.0283380146563
8.27999999999983,-26.6040376356691
8.28999999999983,-26.2250485233595
8.29999999999983,-25.7580901992405
8.30999999999983,-25.2688230476528
8.31999999999983,-24.7089256986799
8.32999999999983,-24.1909532098183
8.33999999999983,-23.5631158243543
8.34999999999983,-22.9446523151655
8.35999999999983,-22.4499909352305
8.36999999999983,-22.0065507488543
8.37999999999983,-21.586229036763
8.38999999999983,-21.2674015568848
8.39999999999983,-20.8272126310138
8.40999999999983,-20.2992829775817
8.41999999999983,-19.7623545915682
8.42999999999982,-19.2669194708062
8.43999999999982,-18.8443299806607
8.44999999999982,-18.4429306432532
8.45999999999982,-18.0265720286732
8.46999999999982,-17.6267598746338
8.47999999999982,-17.2187262071355
8.48999999999982,-16.7333757550014
8.49999999999982,-16.2923249340419
8.50999999999982,-15.7979092126892
8.51999999999982,-15.2312660494203
8.52999999999982,-14.6119908254361
8.53999999999982,-14.6299376835579
8.54999999999982,-14.942840669252
8.55999999999982,-15.450642418402
8.56999999999982,-15.6436615737554
8.57999999999982,-15.6996885452287
8.58999999999982,-15.4698315244839
8.59999999999982,-15.1697071157697
8.60999999999982,-14.7573794316069
8.61999999999982,-14.4070974483157
8.62999999999982,-14.0341450251935
8.63999999999982,-13.6293461999892
8.64999999999982,-13.2657502312061
8.65999999999982,-12.8918498552288
8.66999999999982,-12.5901447998789
8.67999999999981,-12.3763934438359
8.68999999999981,-12.1949385294196
8.69999999999981,-11.7878685335082
8.70999999999981,-11.3511397302479
8.71999999999981,-10.8810644819379
8.72999999999981,-10.3592832277843
8.73999999999981,-10.850956137809
8.74999999999981,-10.3219769923835
8.75999999999981,-9.83008389878193
8.76999999999981,-9.48525067616113
8.77999999999981,-9.36175315511267
8.78999999999981,-9.61084237295906
8.79999999999981,-9.70016331876544
8.80999999999981,-9.67886762103798
8.81999999999981,-9.51631781686557
8.82999999999981,-9.22557797513046
8.83999999999981,-8.76686192692877
8.84999999999981,-8.4309928667925
8.85999999999981,-8.21977295011878
8.86999999999981,-8.71126255106991
8.87999999999981,-9.11262213795228
8.88999999999981,-8.95273800524121
8.89999999999981,-8.5396153886419
8.90999999999981,-8.12181168041715
8.9199999999998,-7.69898467865016
8.9299999999998,-7.39116350168545
8.9399999999998,-8.10695865145483
8.9499999999998,-7.45243603195167
8.9599999999998,-6.69822543926668
8.9699999999998,-5.87494319295168
8.9799999999998,-5.14624897186011
8.9899999999998,-4.44792497518165
8.9999999999998,-3.81610013567846
9.0099999999998,-3.22241778054066
9.0199999999998,-2.61611721968924
9.0299999999998,-1.90889623875035
9.0399999999998,-1.01752334121796
9.0499999999998,-0.373888634558339
9.0599999999998,0.253749945799964
9.0699999999998,0.861491386328073
9.0799999999998,1.54092637216774
9.0899999999998,2.28429368395178
9.0999999999998,2.96090462166276
9.1099999999998,3.61928899595965
9.1199999999998,4.27543610569403
9.1299999999998,5.00877152394552
9.1399999999998,5.86997195342054
9.1499999999998,6.55051988133204
9.1599999999998,7.14727268605331
9.16999999999979,7.70701895249082
9.17999999999979,8.28781280804991
9.18999999999979,8.98800457456161
9.19999999999979,9.65086095613965
9.20999999999979,10.2416618645462
9.21999999999979,10.7889968138208
9.22999999999979,11.3358986725876
9.23999999999979,11.8788598749642
9.24999999999979,12.3840799630903
9.25999999999979,12.9066042907799
9.26999999999979,13.4554944575538
9.27999999999979,14.1344028457613
9.28999999999979,14.7971401496749
9.29999999999979,15.2751432272502
9.30999999999979,15.77035497351
9.31999999999979,16.3154787132969
9.32999999999979,16.5582048380075
9.33999999999979,16.7029554399178
9.34999999999979,17.1598492532399
9.35999999999979,17.601686917218
9.36999999999979,18.2123650231458
9.37999999999979,19.0308814497497
9.38999999999979,19.8466406030495
9.39999999999979,20.4932785364709
9.40999999999978,21.1271728252638
9.41999999999978,21.8288404497835
9.42999999999978,22.7188149079349
9.43999999999978,23.6821604452486
9.44999999999978,24.5102583514734
9.45999999999978,25.2514016566951
9.46999999999978,25.9645297265632
9.47999999999978,26.6951966313378
9.48999999999978,27.6691220110703
9.49999999999978,28.8112402320517
9.50999999999978,29.9616074842857
9.51999999999978,31.0636741613468
9.52999999999978,31.2403056911326
9.53999999999978,32.0009155120482
9.54999999999978,33.3123411475122
9.55999999999978,34.5064101114068
9.56999999999978,35.5217024219701
9.57999999999978,36.1333410807407
9.58999999999978,36.8872020958477
9.59999999999978,37.8091252923096
9.60999999999978,38.7729099204981
9.61999999999978,39.7693778531216
9.62999999999978,40.7503482598437
9.63999999999978,41.6737980889759
9.64999999999978,42.5348570751272
9.65999999999977,43.3636867399056
9.66999999999977,44.3294540344308
9.67999999999977,45.7316780131833
9.68999999999977,47.2624854580328
9.69999999999977,48.6943226586045
9.70999999999977,50.0004233664475
9.71999999999977,51.1783560814771
9.72999999999977,52.5284307403784
9.73999999999977,53.9427230113632
9.74999999999977,55.1560777889093
9.75999999999977,56.2037796107362
9.76999999999977,57.1527435955566
9.77999999999977,58.1237527372824
9.78999999999977,59.348805545939
9.79999999999977,60.6062841407962
9.80999999999977,61.8243049747336
9.81999999999977,62.961246003157
9.82999999999977,64.0384091827706
9.83999999999977,65.1128290272251
9.84999999999977,66.1965084051252
9.85999999999977,67.3317806438312
9.86999999999977,68.5818295990015
9.87999999999977,69.7558073063154
9.88999999999977,70.9453845298913
9.89999999999976,72.0769769698926
9.90999999999976,73.1652151807538
9.91999999999976,74.2320868962754
9.92999999999976,76.144345347251
9.93999999999976,77.2976252396501
9.94999999999976,78.3161006409877
9.95999999999976,79.3460369774651
9.96999999999976,80.4307291579931
9.97999999999976,81.4676971125361
9.98999999999976,82.7572741434246
9.99999999999976,84.0240921573893
10.0099999999998,85.2806137191547
10.0199999999998,86.5424974708762
10.0299999999998,87.8334538397835
10.0399999999998,89.1417630140168
10.0499999999998,90.4938834459107
10.0599999999998,91.8925688337319
10.0699999999998,93.3483440957589
10.0799999999998,94.7964428487963
10.0899999999998,96.2015189939575
10.0999999999998,97.5389616743733
10.1099999999998,98.7816883284059
10.1199999999998,99.9912005933717
10.1299999999998,101.388670370414
10.1399999999998,102.901425726906
10.1499999999998,104.602889046446
10.1599999999998,106.221212604637
10.1699999999998,107.784155179297
10.1799999999998,109.266066606001
10.1899999999998,110.572060902331
10.1999999999998,111.796848419027
10.2099999999998,112.970747599458
10.2199999999998,114.097801176505
10.2299999999998,115.281511488113
10.2399999999998,116.383959217609
10.2499999999998,117.451144713318
10.2599999999998,118.476173891183
10.2699999999998,119.487980885627
10.2799999999997,120.667402550489
10.2899999999997,122.074625564286
10.2999999999997,123.43900846411
10.3099999999997,124.66123428411
10.3199999999997,125.468976691648
10.3299999999997,125.885694864411
10.3399999999997,127.185060661672
10.3499999999997,128.500607278936
10.3599999999997,129.709107296019
10.3699999999997,130.659815039394
10.3799999999997,131.400405853752
10.3899999999997,132.562925989954
10.3999999999997,133.85457958979
