"Time [ms]","Current(PhaseA) [A] - a='15mm'","Current(PhaseA) [A] - a='20mm'","Current(PhaseA) [A] - a='25mm'","Current(PhaseA) [A] - a='30mm'","Current(PhaseA) [A] - a='35mm'","Current(PhaseA) [A] - a='40mm'","Current(PhaseA) [A] - a='45mm'","Current(PhaseA) [A] - a='50mm'","Current(PhaseA) [A] - a='55mm'","Current(PhaseA) [A] - a='60mm'","Current(PhaseA) [A] - a='65mm'","Current(PhaseA) [A] - a='70mm'","Current(PhaseA) [A] - a='75mm'","Current(PhaseB) [A] - a='15mm'","Current(PhaseB) [A] - a='20mm'","Current(PhaseB) [A] - a='25mm'","Current(PhaseB) [A] - a='30mm'","Current(PhaseB) [A] - a='35mm'","Current(PhaseB) [A] - a='40mm'","Current(PhaseB) [A] - a='45mm'","Current(PhaseB) [A] - a='50mm'","Current(PhaseB) [A] - a='55mm'","Current(PhaseB) [A] - a='60mm'","Current(PhaseB) [A] - a='65mm'","Current(PhaseB) [A] - a='70mm'","Current(PhaseB) [A] - a='75mm'","Current(PhaseC) [A] - a='15mm'","Current(PhaseC) [A] - a='20mm'","Current(PhaseC) [A] - a='25mm'","Current(PhaseC) [A] - a='30mm'","Current(PhaseC) [A] - a='35mm'","Current(PhaseC) [A] - a='40mm'","Current(PhaseC) [A] - a='45mm'","Current(PhaseC) [A] - a='50mm'","Current(PhaseC) [A] - a='55mm'","Current(PhaseC) [A] - a='60mm'","Current(PhaseC) [A] - a='65mm'","Current(PhaseC) [A] - a='70mm'","Current(PhaseC) [A] - a='75mm'"
15.5799999999995,-9.94038170888043,-9.46808879370309,-8.92979442904305,-8.30580820363415,-7.57718289078923,-6.6817512310409,-5.60495268581022,-4.86960429023661,-3.20506489755573,-0.975971924626159,1.64472946565258,5.93505443098606,13.855558795587,33.3797148310822,33.3166162901831,33.2454989306053,33.1700136470664,33.0932524236134,32.9813919425322,32.8721762254374,32.7753863308538,32.5792214278074,32.3392972949267,32.0359103252952,31.5744942623368,30.6958361485125,-23.4393331222017,-23.8485274964801,-24.3157045015623,-24.8642054434323,-25.5160695328242,-26.2996407114913,-27.2672235396271,-27.9057820406172,-29.3741565302517,-31.3633253703005,-33.6806397909478,-37.5095486933229,-44.5513949440995
15.5899999999995,-10.0819968357894,-9.61219273406264,-9.07720858833341,-8.45517276017886,-7.7283943049106,-6.83564701791683,-5.76279429088777,-5.03059504107206,-3.37090884056469,-1.14861669120887,1.4642635144481,5.74237915915366,13.639817509898,33.4019452666342,33.3414843194518,33.275300604001,33.2028255489501,33.1288335308056,33.0221789855783,32.9197509298474,32.8280900683073,32.640866710003,32.4143430954044,32.125314638171,31.6885129816684,30.8537986044173,-23.3199484308449,-23.7292915853891,-24.1980920156676,-24.7476527887713,-25.400439225895,-26.1865319676615,-27.1569566389597,-27.7974950272352,-29.2699578694383,-31.2657264041956,-33.5895781526191,-37.4308921408221,-44.4936161143153
15.5999999999995,-10.2244553209109,-9.756788492476,-9.22512715730671,-8.60524580658812,-7.87994141442799,-6.9928513188137,-5.92173972921625,-5.19329353039327,-3.53871507698791,-1.32416118352547,1.2811682169566,5.54654462459264,13.4196988534587,33.4213202146445,33.3634690265459,33.3021581832696,33.232956780818,33.1616908793628,33.0642929051079,32.9648901427501,32.8781220060715,32.6998358215142,32.4883978247863,32.2117623333058,31.8000997087563,31.0106401895876,-23.1968648937336,-23.6066805340699,-24.0770310259629,-24.6277109742299,-25.2817494649348,-26.0714415862942,-27.0431504135338,-27.6848284756782,-29.1611207445263,-31.1642366412608,-33.4929305502624,-37.3466443333489,-44.4303390430463
15.6099999999995,-10.3680143879155,-9.90249621968095,-9.37395431936562,-8.75716049753824,-8.03257874812742,-7.1498061673574,-6.08174390109496,-5.35734194101478,-3.70805769187102,-1.50093201961567,1.09651915485908,5.34867625026256,13.1932812065835,33.4398086344693,33.3849090890501,33.3280163583109,33.2639998383474,33.1937754014295,33.103604057914,33.0092445092596,32.9272687107431,32.7579526027427,32.5606792439504,32.2974385435453,31.9108917982381,31.174899474516,-23.0717942465538,-23.4824128693691,-23.9540620389453,-24.5068393408091,-25.1611966533021,-25.9537978905566,-26.9275006081646,-27.5699267697283,-29.0498949108716,-31.0597472243348,-33.3939576984044,-37.2595680485007,-44.3681806810994
15.6199999999995,-10.511988836204,-10.0485073276885,-9.52345732916276,-8.90923244564704,-8.18538504239513,-7.30695624745608,-6.24198076088872,-5.52164344812142,-3.87783718502201,-1.67808937947561,0.910975283915296,5.15013985508276,12.9676098874615,33.4583298941736,33.4063540136756,33.3546143184023,33.294501705707,33.2258931347682,33.1429164622068,33.0536194394573,32.9765367721919,32.8163480267638,32.632836909687,32.3834072759028,32.0220897783036,31.3348450966844,-22.9463410579696,-23.3578466859871,-23.8311569892396,-24.38526926006,-25.0405080923731,-25.8359602147508,-26.8116386785685,-27.4548933240705,-28.9385108417418,-30.9547475302114,-33.2943825598181,-37.1722296333863,-44.3024549841459
15.6299999999995,-10.6536998224882,-10.1925055661421,-9.67166597140582,-9.06008204884996,-8.3367433220926,-7.46262219015784,-6.40086201124125,-5.68472519110169,-4.04676968164205,-1.85424097293703,0.726214195949074,4.95149703883563,12.7420277754027,33.47448238414,33.4253808720267,33.3791149217228,33.3229833112212,33.2559364641349,33.1801146574527,33.0960530820121,33.0239248745823,32.8739124223954,32.703216833098,32.4676651196175,32.1327878996629,31.4935885362052,-22.8207825616518,-23.2328753058846,-23.707448950317,-24.2629012623712,-24.9191931420423,-25.7174924672949,-26.6951910707709,-27.3391996834807,-28.8271427407534,-30.848975860161,-33.1938793155666,-37.0842849384986,-44.2356163116079
15.6399999999995,-10.7934764441025,-10.3341329396026,-9.81654892253654,-9.20649113219727,-8.48548619094836,-7.61577088574668,-6.55723505815452,-5.84540888647391,-4.21511939825584,-2.0283400226603,0.54321836195533,4.75451228275886,12.5178494839586,33.487249159595,33.4409343635671,33.3999707482127,33.3478761275823,33.2826492015356,33.2141455253336,33.1352943318825,33.0682368504413,32.9309057442671,32.7707216494092,32.5495669771253,32.2408717786164,31.6501164220421,-22.6937727154926,-23.1068014239645,-23.5834218256762,-24.141384995385,-24.7971630105872,-25.5983746395869,-26.578059273728,-27.2228279639674,-28.7157863460113,-30.7423816267489,-33.0927853390807,-36.9953840613753,-44.1679659060006
15.6499999999995,-10.9363786472323,-10.4778825336573,-9.95891774915867,-9.35096329453167,-8.63188503176058,-7.76690141673922,-6.71137630918929,-6.00335386076255,-4.38045903360038,-2.20031153108128,0.362124936092829,4.55996715100847,12.2962946622675,33.5073961067505,33.4623024722163,33.421519006588,33.3720119170894,33.3083675683649,33.2474924037658,33.1735273545257,33.111014934234,32.9860145128522,32.8375675929915,32.6318061974285,32.3492530051911,31.8059460600867,-22.5710174595182,-22.984419938559,-23.4626012574294,-24.0210486225578,-24.6764825366043,-25.4805909870266,-26.4621510453364,-27.1076610734714,-28.6055554792518,-30.6372560619102,-32.9939311335214,-36.9092201561996,-44.1022407223542
15.6599999999995,-11.0749175039075,-10.6163042006562,-10.0998402209537,-9.49536414097315,-8.77707246074741,-7.91645455413458,-6.86388958748156,-6.15953615668727,-4.54402567314963,-2.37074527971355,0.18273064711585,4.36697918537723,12.0784902620661,33.5219250792385,33.4795924919081,33.4417811906239,33.397173248036,33.3353487490901,33.2800613349239,33.2109420273622,33.153334510754,33.0402813055428,32.9038585783885,32.7136879553924,32.4567695981533,31.9600619444906,-22.447007575331,-22.8632882912518,-23.3419409696702,-23.9018091070628,-24.5582762883427,-25.3636067807893,-26.3470524398806,-26.9937983540667,-28.4962556323932,-30.533113298675,-32.8964186025082,-36.8237487835305,-44.0385522065567
15.6699999999995,-11.2097444188352,-10.754266133004,-10.2397907538048,-9.63851826699059,-8.92112648908057,-8.065112244747,-7.01562258769343,-6.31495666248199,-4.70600501671243,-2.54055064363992,0.0042212416260739,4.17481521644037,11.8615254528028,33.5338227792914,33.4953341523565,33.4604319739822,33.4202940924152,33.3601753437146,33.3112563836513,33.2472130781007,33.1944094813526,33.0929596327904,32.9691261816707,32.7942497575447,32.5629107770445,32.1144450651555,-22.3240783604562,-22.7410680193525,-23.2206412201774,-23.7817758254246,-24.439048854634,-25.2461441389043,-26.2315904904073,-26.8794528188706,-28.386954616078,-30.4285755380308,-32.7984709991708,-36.7377259934849,-43.9759705179583
15.6799999999995,-11.3453948167523,-10.8920895868361,-10.3796764126044,-9.78106496350991,-9.06886188882328,-8.21374203526713,-7.16750027797669,-6.47041728588397,-4.86848182026899,-2.71075182252815,-0.175549837054227,3.98216369198854,11.6431609994707,33.5440487352812,33.5090872689499,33.4771671590996,33.4413216661036,33.3891401155886,33.340663425386,33.2819720407704,33.2341389416405,33.1441023660068,33.0329497767107,32.8753155281231,32.6673510999719,32.2667140262949,-22.1986539185289,-22.6169976821138,-23.0974907464952,-23.6602567025937,-24.3202782267653,-25.1269213901189,-26.1144717627937,-26.7637216557566,-28.2756205457378,-30.3221979541826,-32.6997656910689,-36.6495147919604,-43.9098750257656
15.6899999999995,-11.4874939390555,-11.0363544003939,-10.5260976998903,-9.929960663209,-9.22075713156074,-8.36921148679373,-7.32484073719705,-6.6318927149171,-5.0372406985473,-2.88611188908546,-0.360516259431837,3.78345728553682,11.4181358355075,33.5550722732274,33.5236450018498,33.495074150149,33.4631550599031,33.4156831910863,33.3718535949967,33.316309805393,33.273682462094,33.1959669038422,33.0963755838295,32.9547662190335,32.7714366454994,32.418752674913,-22.0675783341719,-22.4872906014558,-22.9689764502587,-23.5331943966941,-24.1949260595256,-25.002642108203,-25.991469068196,-26.6417897471769,-28.1587262052949,-30.210263694744,-32.5942499596017,-36.5548939310363,-43.8368885104205
15.6999999999995,-11.6291744611489,-11.1801104874988,-10.6720529103683,-10.0784779946658,-9.3726298111028,-8.52377165038274,-7.48197631088154,-6.7933101412759,-5.2060077800106,-3.06158057534772,-0.545466231816107,3.58445293193534,11.1925409823659,33.5647233154473,33.5367765127777,33.5115972279486,33.4839229048492,33.4417080319504,33.4020742345711,33.3494572863684,33.3121842974022,33.2467351101673,33.1588490703433,33.0329921192546,32.8745687389149,32.569671279513,-21.9355488542984,-22.3566660252789,-22.8395443175803,-23.4054449101834,-24.0690782208476,-24.8783025841883,-25.8674809754868,-26.5188741561263,-28.0407273301567,-30.0972684949956,-32.4875258874385,-36.4590216708503,-43.7622122618789
15.7099999999995,-11.7700766138516,-11.3230513374662,-10.8174530472374,-10.2262631630403,-9.52341308487863,-8.67771790860548,-7.64165290085676,-6.95392909442255,-5.37390069305695,-3.23701832487897,-0.729653622940539,3.38627729930446,10.9674857134588,33.5735168944487,33.5490715284156,33.5279168128454,33.5040125513765,33.4669400382363,33.4318681339009,33.3887380343298,33.3503976522324,33.2971111143546,33.2224352114391,33.1110721088319,32.9773686370465,32.7200639137285,-21.8034402805971,-22.2260201909494,-22.7104637656081,-23.2777493883362,-23.9435269533577,-24.7541502252954,-25.7470851334731,-26.3964685578099,-27.9232104212977,-29.9854168865601,-32.3814184858913,-36.3636459363509,-43.6875496271872
15.7199999999995,-11.9096697785921,-11.4645656794227,-10.9613110348694,-10.3726253989982,-9.67279738955463,-8.83044136339816,-7.79799315989048,-7.11497762855514,-5.54010267786203,-3.41078295540948,-0.912433299397901,3.18957991147562,10.7439510988234,33.5817802938272,33.5605298270627,33.5432054077583,33.5232708874811,33.4913039400721,33.4611944930874,33.424224612341,33.3914863341672,33.3470023199194,33.285049355118,33.1893021889753,33.0797867903046,32.8699107243817,-21.6721105152351,-22.0959641476399,-22.5818943728889,-23.150645488483,-23.8185065505175,-24.6307531296892,-25.6262314524505,-26.2765087056121,-27.8068996420573,-29.8742663997085,-32.2768688895774,-36.2693667017803,-43.6138618232052
15.7299999999995,-12.0467000110702,-11.6040920279943,-11.1032325904733,-10.5169011270361,-9.82017475778729,-8.98128687446267,-7.95229701345486,-7.27266304828749,-5.7039915152751,-3.58262557376995,-1.09311084766686,2.99473409338121,10.5223735397322,33.587686857512,33.5699573037711,33.556613423567,33.5403803000442,33.5137095401843,33.4887690829786,33.4574974944319,33.4302019998945,33.3950980372196,33.3461245166796,33.2670172640759,33.1808823244953,33.0181223379324,-21.5409868464418,-21.9658652757768,-22.4533808330937,-23.0234791730081,-23.693534782397,-24.5074822085159,-25.5052004809771,-26.157538951607,-27.6911065219445,-29.7634989429097,-32.1739064164091,-36.1756164178765,-43.5404958776646
15.7399999999995,-12.1828459339079,-11.7419395970883,-11.2437206639464,-10.6597560438213,-9.96579947443381,-9.13078879929441,-8.10531115535647,-7.42945126063074,-5.86647003706623,-3.7534362211121,-1.27333595988922,2.80021414509517,10.3013519420206,33.5896410406235,33.5749824900649,33.5653744433077,33.5531190993934,33.5315776808091,33.511891899141,33.486386612112,33.4646073545173,33.4387336151156,33.4031744122821,33.3413230933236,33.2789526380371,33.1621115022677,-21.4067951067156,-21.8330428929766,-22.3216537793613,-22.8933630555721,-23.5657782063753,-24.3811030998466,-25.3810754567556,-26.0351560938865,-27.5722635780494,-29.64973819117,-32.0679871334344,-36.0791667831323,-43.4634634442883
15.7499999999995,-12.3183229266946,-11.8793959732116,-11.3843793098915,-10.8014625895415,-10.1106137195303,-9.27902931462028,-8.2573142160613,-7.58522054751511,-6.0271549583309,-3.92338024706043,-1.45243024349727,2.60672534495958,10.0805787320955,33.5883236668945,33.5770485982842,33.5727683462281,33.5625252799137,33.5463726660043,33.5312395016272,33.5120143150412,33.495712035157,33.4787831533098,33.4571438482516,33.4119220968912,33.3737812782083,33.3029635415898,-21.2700007401998,-21.6976526250726,-22.1883890363366,-22.7610626903722,-23.435758946474,-24.252210187007,-25.2547000989799,-25.9104914876419,-27.4516281949789,-29.5337636011912,-31.9594918533939,-35.9805066231679,-43.3835422736853
15.7599999999995,-12.4528533534659,-12.015867970488,-11.5232678414789,-10.9421147926586,-10.2544033320179,-9.42605237074364,-8.40822561101101,-7.73999523897402,-6.18722380946421,-4.09248042782689,-1.63071521587797,2.41393256572811,9.85964587748546,33.5851474272919,33.5770570101345,33.5771871146781,33.570032844278,33.5593255428462,33.5484900070008,33.5357673959255,33.5248625327757,33.5170114492238,33.5093489314242,33.4805881910342,33.4667936899466,33.4422856044829,-21.132294073826,-21.5611890396465,-22.0539192731992,-22.6279180516194,-23.3049222108283,-24.1224376362572,-25.1275417849145,-25.7848672938017,-27.3297876397596,-29.4168685035973,-31.8498729751563,-35.8807262556747,-43.3019314819684
15.7699999999995,-12.5867346329064,-12.1511740883091,-11.6613841749806,-11.0835131389762,-10.3970405284336,-9.57220923384422,-8.56005654777211,-7.89484002170879,-6.34752027502725,-4.26178356492799,-1.80964425352392,2.22013256878128,9.63687021757832,33.5804956896582,33.5753638437446,33.5800757640034,33.5786032352685,33.5698553498882,33.5637082231734,33.5603773798156,33.5523770032562,33.5536549759284,33.5601245104647,33.5476675208964,33.5581897700177,33.5802526755678,-20.9937610567518,-21.4241897554355,-21.9186915890228,-22.4950900962923,-23.1728148214547,-23.9914989893292,-25.0003208320435,-25.6575369815474,-27.2061347009012,-29.2983409455367,-31.7380232673725,-35.778322338799,-43.2171228931461
15.7799999999995,-12.7216362058579,-12.2867477117117,-11.7999308238288,-11.2246340149029,-10.540412125064,-9.71899746265956,-8.7119001485974,-8.05046261303932,-6.50982474659652,-4.43238334703627,-1.99037274917716,2.02400822749765,9.41143239360548,33.5753027654429,33.5714413100983,33.5812002673806,33.5841094743098,33.5789753907034,33.57734362415,33.5821894425063,33.5781536764695,33.5902437331409,33.6090571169745,33.6131565026684,33.6479225337627,33.7167946682823,-20.853666559585,-21.2846935983866,-21.7812694435518,-22.3594754594069,-23.0385632656394,-23.8583461614905,-24.8702892939089,-25.5276910634302,-27.0804189865444,-29.1766737699382,-31.6227837534913,-35.6719307612604,-43.1282270618878
15.7899999999995,-12.8565080479911,-12.4235683935404,-11.9388420627422,-11.3658230365109,-10.6843098439602,-9.86680985285985,-8.86451889335474,-8.20785137901517,-6.67327732970625,-4.60367460670662,-2.17207215653641,1.82539588992857,9.18313621979895,33.5679599509611,33.5676756632822,33.5808965809448,33.5873386271649,33.5866143613708,33.5899911010751,33.6024783949354,33.6043646283771,33.6253835291942,33.6560194239776,33.6776470142524,33.7360732188352,33.8512652153679,-20.71145190297,-21.1441072697417,-21.6420545182026,-22.2215155906541,-22.9023045174107,-23.7231812482153,-24.7379595015807,-25.396513249362,-26.952106199488,-29.052344817271,-31.5055748577159,-35.5614691087637,-43.0344014351668
15.7999999999995,-13.0038907364389,-12.5674095680957,-12.0856285838763,-11.5140291196445,-10.8330794906433,-10.0202625165682,-9.02102431941963,-8.36659605085086,-6.83747965546406,-4.77350795276792,-2.34972287243567,1.63336439804755,8.96357680313013,33.5819417136581,33.5758300544961,33.5946920153869,33.603874749736,33.6048128940893,33.6151021973128,33.6335313955961,33.6412152598606,33.6722458515574,33.7126906680213,33.7518223808952,33.8345167825291,33.9941080034139,-20.5780509772192,-21.0084204864004,-21.5090634315105,-22.0898456300916,-22.7717334034459,-23.5948396807447,-24.6125070761765,-25.2746192090097,-26.8347661960934,-28.9391827152533,-31.4020995084595,-35.4678811805767,-42.957684806544
15.8099999999995,-13.146770306395,-12.7154669132082,-12.2309601625385,-11.6608416276841,-10.9810067427361,-10.1734684642107,-9.17602585159034,-8.52461909716149,-7.00124277960547,-4.94360179897018,-2.52869174823147,1.43922857492221,8.74159645643755,33.5859378282026,33.5887514303839,33.6026911840473,33.615271332011,33.6178995420286,33.6381649325641,33.6601746064287,33.6735166901138,33.7145788450963,33.7640996427449,33.8208470317134,33.9270088289428,34.1336386261627,-20.4391675218076,-20.8732845171757,-21.3717310215087,-21.954429704327,-22.6368927992924,-23.4646964683534,-24.4841487548383,-25.1488975929523,-26.7133360654908,-28.8204978437747,-31.2921552834819,-35.366237403865,-42.8752350826002
15.8199999999995,-13.2892232537241,-12.8597078081215,-12.3749689639112,-11.8059716260798,-11.1283590941196,-10.3253980620108,-9.33064555729096,-8.68271801688526,-7.16517613478441,-5.11699264583772,-2.70824867633594,1.24398015201636,8.51764076652823,33.5865513507168,33.593136093888,33.6076113595858,33.6224731696437,33.6276513368607,33.6563884445674,33.6835040878713,33.7019034642851,33.7528340314253,33.8171997530648,33.8857490943887,34.0157773027068,34.2688653024433,-20.2973280969927,-20.7334282857664,-21.2326423956746,-21.8165015435639,-22.4992922427411,-23.3309903825566,-24.3528585305803,-25.0191854473999,-26.5876578966409,-28.7002071072271,-31.1775004180527,-35.2597574547231,-42.7865060689715
15.8299999999995,-13.4310294960646,-13.0031944159509,-12.5184552875952,-11.9514456960648,-11.2748705673626,-10.4758449901206,-9.48486490872416,-8.8390811039164,-7.32857775715508,-5.28892815281618,-2.88761192772726,1.04692452176614,8.29265364704687,33.5854744056018,33.5954426266251,33.6103285581073,33.6292335844522,33.6369627957945,33.6723570929475,33.7050260093916,33.7282396076477,33.7888898498737,33.8661426933476,33.9482517421015,34.105050118596,34.4017158220118,-20.1544449095371,-20.5922482106742,-21.0918732705121,-21.6777878883874,-22.3620922284318,-23.1965121028269,-24.2201611006674,-24.8891585037313,-26.4603120927186,-28.5772145405314,-31.0606398143742,-35.1519746403621,-42.6943694690587
15.8399999999995,-13.572111318699,-13.1458851530697,-12.6618560865552,-12.0961208034773,-11.425247364152,-10.6255873580261,-9.637108699303,-8.9951460113672,-7.48925793747116,-5.45961833082351,-3.06667350496071,0.852329959918293,8.06740516440889,33.5834732378905,33.5967448088001,33.6131934999278,33.6348482211472,33.6524559704742,33.6873538766675,33.7252464780502,33.7538802487695,33.8230930727345,33.9149393687215,34.0098704317959,34.1919882939659,34.533454117254,-20.0113619191915,-20.4508596557304,-20.9513374133726,-21.5387274176699,-22.2272086063223,-23.0617665186414,-24.0881377787472,-24.7587342374023,-26.3338351352633,-28.455321037898,-30.9431969268351,-35.0443182538842,-42.6008592816629
