"Time [ms]","Moving1.Torque [NewtonMeter] - a='0mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='5mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='10mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='15mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='20mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='25mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='30mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='35mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='40mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='45mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='50mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='55mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='60mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='65mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='70mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='60mm' b='0.7'"
36.7800000000006,,,,,,,,,,,,,,,,0.149478656631575
36.7900000000006,,,,,,,,,,,,,,,,0.0907976664089995
36.8000000000006,,,,,,,,,,,,,,,,0.0404315998484131
36.8100000000006,,,,,,,,,,,,,,,,-0.00497877450695266
36.8200000000006,,,,,,,,,,,,,,,,-0.0422271319744107
36.8300000000006,,,,,,,,,,,,,,,,-0.0759460839096722
36.8400000000006,,,,,,,,,,,,,,,,-0.103955525466013
36.8500000000006,,,,,,,,,,,,,,,,-0.17073810017224
36.8600000000006,,,,,,,,,,,,,,,,-0.248088847827902
36.8700000000006,,,,,,,,,,,,,,,,-0.315869814504288
36.8800000000006,,,,,,,,,,,,,,,,-0.362179354921138
36.8900000000006,,,,,,,,,,,,,,,,-0.377670645985
36.9000000000006,,,,,,,,,,,,,,,,-0.37540639995428
36.9100000000006,,,,,,,,,,,,,,,,-0.378316824215718
36.9200000000006,,,,,,,,,,,,,,,,-0.389921561487779
36.9300000000006,,,,,,,,,,,,,,,,-0.409024711389576
36.9400000000006,,,,,,,,,,,,,,,,-0.43430501186969
36.9500000000006,,,,,,,,,,,,,,,,-0.459627315939692
36.9600000000006,,,,,,,,,,,,,,,,-0.46025426189162
36.9700000000006,,,,,,,,,,,,,,,,-0.460002872901974
36.9800000000006,,,,,,,,,,,,,,,,-0.46546203599278
36.9900000000006,,,,,,,,,,,,,,,,-0.473046294216254
37.0000000000007,,,,,,,,,,,,,,,,-0.459481722734268
37.0100000000007,,,,,,,,,,,,,,,,-0.431547832653346
37.0200000000007,,,,,,,,,,,,,,,,-0.39128510965838
37.0300000000007,,,,,,,,,,,,,,,,-0.352442805572857
37.0400000000007,,,,,,,,,,,,,,,,-0.308736256241779
37.0500000000007,,,,,,,,,,,,,,,,-0.249759912280185
37.0600000000007,,,,,,,,,,,,,,,,-0.165557888377541
37.0700000000007,,,,,,,,,,,,,,,,-0.160852111180741
37.0800000000007,,,,,,,,,,,,,,,,-0.158728624438434
37.0900000000007,,,,,,,,,,,,,,,,-0.143962958375272
37.1000000000007,,,,,,,,,,,,,,,,-0.117871197812466
37.1100000000007,,,,,,,,,,,,,,,,-0.0795737358577686
37.1200000000007,,,,,,,,,,,,,,,,-0.0282653876582232
37.1300000000007,,,,,,,,,,,,,,,,0.0298735419452036
37.1400000000007,,,,,,,,,,,,,,,,0.0993506574682955
37.1500000000007,,,,,,,,,,,,,,,,0.17254991096451
37.1600000000007,,,,,,,,,,,,,,,,0.25205082448066
37.1700000000007,,,,,,,,,,,,,,,,0.323455428344299
37.1800000000007,,,,,,,,,,,,,,,,0.393027276712865
37.1900000000007,,,,,,,,,,,,,,,,0.460392039982463
37.2000000000007,,,,,,,,,,,,,,,,0.524696566178843
37.2100000000007,,,,,,,,,,,,,,,,0.589362313704319
37.2200000000007,,,,,,,,,,,,,,,,0.655242856162411
37.2300000000007,,,,,,,,,,,,,,,,0.720623632498154
37.2400000000007,,,,,,,,,,,,,,,,0.792838653937886
37.2500000000007,,,,,,,,,,,,,,,,0.87113848701249
37.2600000000007,,,,,,,,,,,,,,,,0.955807236505092
37.2700000000007,,,,,,,,,,,,,,,,1.05362145792343
37.2800000000007,,,,,,,,,,,,,,,,1.17289168389201
37.2900000000007,,,,,,,,,,,,,,,,1.16678306130764
37.3000000000007,,,,,,,,,,,,,,,,1.15241857723837
37.3100000000007,,,,,,,,,,,,,,,,1.1430833762369
37.3200000000007,,,,,,,,,,,,,,,,1.14185769022407
37.3300000000008,,,,,,,,,,,,,,,,1.14937363432743
37.3400000000008,,,,,,,,,,,,,,,,1.17239821623504
37.3500000000008,,,,,,,,,,,,,,,,1.21658930406082
37.3600000000008,,,,,,,,,,,,,,,,1.25475452613778
37.3700000000008,,,,,,,,,,,,,,,,1.26157709203488
37.3800000000008,,,,,,,,,,,,,,,,1.22289421496114
37.3900000000008,,,,,,,,,,,,,,,,1.14393125626154
37.4000000000008,,,,,,,,,,,,,,,,1.13858493331119
37.4100000000008,,,,,,,,,,,,,,,,1.09904405450215
37.4200000000008,,,,,,,,,,,,,,,,1.02145724152977
37.4300000000008,,,,,,,,,,,,,,,,0.919632675759553
37.4400000000008,,,,,,,,,,,,,,,,0.820029930796455
37.4500000000008,,,,,,,,,,,,,,,,0.743715500940238
37.4600000000008,,,,,,,,,,,,,,,,0.669615724905177
37.4700000000008,,,,,,,,,,,,,,,,0.582147865577783
37.4800000000008,,,,,,,,,,,,,,,,0.478274552641548
37.4900000000008,,,,,,,,,,,,,,,,0.353305507966298
37.5000000000008,,,,,,,,,,,,,,,,0.208515943216464
37.5100000000008,,,,,,,,,,,,,,,,0.201455487338643
37.5200000000008,,,,,,,,,,,,,,,,0.198785062856668
37.5300000000008,,,,,,,,,,,,,,,,0.186713723384345
37.5400000000008,,,,,,,,,,,,,,,,0.150657156657437
37.5500000000008,,,,,,,,,,,,,,,,0.0841357230197976
37.5600000000008,,,,,,,,,,,,,,,,-0.00131790784389857
37.5700000000008,,,,,,,,,,,,,,,,-0.0810005348156087
37.5800000000008,,,,,,,,,,,,,,,,-0.149793044234541
37.5900000000008,,,,,,,,,,,,,,,,-0.190480636076427
37.6000000000008,,,,,,,,,,,,,,,,-0.200206797244812
37.6100000000008,,,,,,,,,,,,,,,,-0.189103141586992
37.6200000000008,,,,,,,,,,,,,,,,-0.250056059695644
37.6300000000008,,,,,,,,,,,,,,,,-0.271167047303256
37.6400000000008,,,,,,,,,,,,,,,,-0.253992850087589
37.6500000000008,,,,,,,,,,,,,,,,-0.217320713409586
37.6600000000009,,,,,,,,,,,,,,,,-0.189442282429992
37.6700000000009,,,,,,,,,,,,,,,,-0.212466558315642
37.6800000000009,,,,,,,,,,,,,,,,-0.26109157860424
37.6900000000009,,,,,,,,,,,,,,,,-0.301186576452774
37.7000000000009,,,,,,,,,,,,,,,,-0.336500916847013
37.7100000000009,,,,,,,,,,,,,,,,-0.376014004550787
37.7200000000009,,,,,,,,,,,,,,,,-0.409710756386511
37.7300000000009,,,,,,,,,,,,,,,,-0.332151684334143
37.7400000000009,,,,,,,,,,,,,,,,-0.27889151175826
37.7500000000009,,,,,,,,,,,,,,,,-0.23923768497994
37.7600000000009,,,,,,,,,,,,,,,,-0.195770980844945
37.7700000000009,,,,,,,,,,,,,,,,-0.147176353734626
37.7800000000009,,,,,,,,,,,,,,,,-0.123954915869102
37.7900000000009,,,,,,,,,,,,,,,,-0.132227834211102
37.8000000000009,,,,,,,,,,,,,,,,-0.144754559821614
37.8100000000009,,,,,,,,,,,,,,,,-0.149143205847971
37.8200000000009,,,,,,,,,,,,,,,,-0.129264164486412
37.8300000000009,,,,,,,,,,,,,,,,-0.100518770333948
37.8400000000009,,,,,,,,,,,,,,,,-0.076388668526849
37.8500000000009,,,,,,,,,,,,,,,,-0.058502880918393
37.8600000000009,,,,,,,,,,,,,,,,-0.0349226388564405
37.8700000000009,,,,,,,,,,,,,,,,-0.0177044529475901
37.8800000000009,,,,,,,,,,,,,,,,-0.0133640528718329
37.8900000000009,,,,,,,,,,,,,,,,-0.00463882404579612
37.9000000000009,,,,,,,,,,,,,,,,0.0196982141232501
37.9100000000009,,,,,,,,,,,,,,,,0.0546361753961769
37.9200000000009,,,,,,,,,,,,,,,,0.0853432216117123
37.9300000000009,,,,,,,,,,,,,,,,0.0945832947857784
37.9400000000009,,,,,,,,,,,,,,,,0.0894512134592329
37.9500000000009,,,,,,,,,,,,,,,,0.149205480899392
37.9600000000009,,,,,,,,,,,,,,,,0.178343212037397
37.9700000000009,,,,,,,,,,,,,,,,0.201396007845925
37.980000000001,,,,,,,,,,,,,,,,0.238441007104217
37.990000000001,,,,,,,,,,,,,,,,0.284887232617664
38.000000000001,,,,,,,,,,,,,,,,0.304821295177243
38.010000000001,,,,,,,,,,,,,,,,0.292359424832664
38.020000000001,,,,,,,,,,,,,,,,0.295446823306781
38.030000000001,,,,,,,,,,,,,,,,0.3135719629751
38.040000000001,,,,,,,,,,,,,,,,0.354403675207085
38.050000000001,,,,,,,,,,,,,,,,0.402887986770364
38.060000000001,,,,,,,,,,,,,,,,0.400064764403332
38.070000000001,,,,,,,,,,,,,,,,0.408939431153934
38.080000000001,,,,,,,,,,,,,,,,0.433136677353977
38.090000000001,,,,,,,,,,,,,,,,0.467726943063465
38.100000000001,,,,,,,,,,,,,,,,0.502778470756626
38.110000000001,,,,,,,,,,,,,,,,0.52926357120163
38.120000000001,,,,,,,,,,,,,,,,0.53977073803916
38.130000000001,,,,,,,,,,,,,,,,0.527818297777032
38.140000000001,,,,,,,,,,,,,,,,0.496987445783004
38.150000000001,,,,,,,,,,,,,,,,0.451354621876881
38.160000000001,,,,,,,,,,,,,,,,0.414802527858189
38.170000000001,,,,,,,,,,,,,,,,0.418728441138897
38.180000000001,,,,,,,,,,,,,,,,0.395338659760249
38.190000000001,,,,,,,,,,,,,,,,0.357574236167241
38.200000000001,,,,,,,,,,,,,,,,0.318387337042918
38.210000000001,,,,,,,,,,,,,,,,0.286934488253929
38.220000000001,,,,,,,,,,,,,,,,0.267064858978413
38.230000000001,,,,,,,,,,,,,,,,0.246352438920095
38.240000000001,,,,,,,,,,,,,,,,0.228434194332463
38.250000000001,,,,,,,,,,,,,,,,0.197898877162278
38.260000000001,,,,,,,,,,,,,,,,0.144880899422628
38.270000000001,,,,,,,,,,,,,,,,0.0847288522211383
38.280000000001,,,,,,,,,,,,,,,,0.0568631758679637
38.290000000001,,,,,,,,,,,,,,,,-0.000614982446826928
38.300000000001,,,,,,,,,,,,,,,,-0.0909423358133047
38.3100000000011,,,,,,,,,,,,,,,,-0.204533425848067
38.3200000000011,,,,,,,,,,,,,,,,-0.312833801229404
38.3300000000011,,,,,,,,,,,,,,,,-0.354987339908862
38.3400000000011,,,,,,,,,,,,,,,,-0.363887873361323
38.3500000000011,,,,,,,,,,,,,,,,-0.359501985256337
38.3600000000011,,,,,,,,,,,,,,,,-0.357639270407104
38.3700000000011,,,,,,,,,,,,,,,,-0.369073739759742
38.3800000000011,,,,,,,,,,,,,,,,-0.405655326041488
38.3900000000011,,,,,,,,,,,,,,,,-0.485281082415381
38.4000000000011,,,,,,,,,,,,,,,,-0.562774926165282
38.4100000000011,,,,,,,,,,,,,,,,-0.636588154409541
38.4200000000011,,,,,,,,,,,,,,,,-0.703111835918834
38.4300000000011,,,,,,,,,,,,,,,,-0.760995876362995
38.4400000000011,,,,,,,,,,,,,,,,-0.785352835065095
38.4500000000011,,,,,,,,,,,,,,,,-0.807332721684329
38.4600000000011,,,,,,,,,,,,,,,,-0.835760264614257
38.4700000000011,,,,,,,,,,,,,,,,-0.864224585095746
38.4800000000011,,,,,,,,,,,,,,,,-0.884014449775721
38.4900000000011,,,,,,,,,,,,,,,,-0.902535851864487
38.5000000000011,,,,,,,,,,,,,,,,-0.945405450888403
38.5100000000011,,,,,,,,,,,,,,,,-0.980443838955146
38.5200000000011,,,,,,,,,,,,,,,,-0.997542003115553
38.5300000000011,,,,,,,,,,,,,,,,-0.987632373562224
38.5400000000011,,,,,,,,,,,,,,,,-0.962599115886363
38.5500000000011,,,,,,,,,,,,,,,,-0.925299133818167
38.5600000000011,,,,,,,,,,,,,,,,-0.904661623643348
38.5700000000011,,,,,,,,,,,,,,,,-0.920376405910419
38.5800000000011,,,,,,,,,,,,,,,,-0.975389232344473
38.5900000000011,,,,,,,,,,,,,,,,-1.06367510029236
38.6000000000011,,,,,,,,,,,,,,,,-1.10008761910858
38.6100000000011,,,,,,,,,,,,,,,,-1.01155322289326
38.6200000000011,,,,,,,,,,,,,,,,-0.93712712797304
38.6300000000012,,,,,,,,,,,,,,,,-0.895768925413825
38.6400000000012,,,,,,,,,,,,,,,,-0.895043310432079
38.6500000000012,,,,,,,,,,,,,,,,-0.926149990804306
38.6600000000012,,,,,,,,,,,,,,,,-0.943084449524223
38.6700000000012,,,,,,,,,,,,,,,,-0.926839449109491
38.6800000000012,,,,,,,,,,,,,,,,-0.895875204724678
38.6900000000012,,,,,,,,,,,,,,,,-0.854660904250749
38.7000000000012,,,,,,,,,,,,,,,,-0.799671030507795
38.7100000000012,,,,,,,,,,,,,,,,-0.752182824972067
38.7200000000012,,,,,,,,,,,,,,,,-0.724150571803492
38.7300000000012,,,,,,,,,,,,,,,,-0.680891471249661
38.7400000000012,,,,,,,,,,,,,,,,-0.625762994095485
38.7500000000012,,,,,,,,,,,,,,,,-0.562849605523137
38.7600000000012,,,,,,,,,,,,,,,,-0.503606127747801
38.7700000000012,,,,,,,,,,,,,,,,-0.462891558066249
38.7800000000012,,,,,,,,,,,,,,,,-0.419939350645852
38.7900000000012,,,,,,,,,,,,,,,,-0.379099863162977
38.8000000000012,,,,,,,,,,,,,,,,-0.338359400149502
38.8100000000012,,,,,,,,,,,,,,,,-0.288562475952027
38.8200000000012,,,,,,,,,,,,,,,,-0.238811628656454
38.8300000000012,,,,,,,,,,,,,,,,-0.195430405817186
38.8400000000012,,,,,,,,,,,,,,,,-0.143948787458405
38.8500000000012,,,,,,,,,,,,,,,,-0.0886772289041189
38.8600000000012,,,,,,,,,,,,,,,,-0.0322081160707231
38.8700000000012,,,,,,,,,,,,,,,,0.0247570045025119
38.8800000000012,,,,,,,,,,,,,,,,0.044029801271995
38.8900000000012,,,,,,,,,,,,,,,,0.0612657728850264
38.9000000000012,,,,,,,,,,,,,,,,0.0958473814345216
38.9100000000012,,,,,,,,,,,,,,,,0.1468211680096
38.9200000000012,,,,,,,,,,,,,,,,0.208933523240638
38.9300000000012,,,,,,,,,,,,,,,,0.257727393344909
38.9400000000012,,,,,,,,,,,,,,,,0.297809370553838
38.9500000000012,,,,,,,,,,,,,,,,0.354060004061014
38.9600000000013,,,,,,,,,,,,,,,,0.417493307945793
38.9700000000013,,,,,,,,,,,,,,,,0.480741553737125
38.9800000000013,,,,,,,,,,,,,,,,0.535093653464444
38.9900000000013,,,,,,,,,,,,,,,,0.579923871947438
39.0000000000013,,,,,,,,,,,,,,,,0.598998054667802
39.0100000000013,,,,,,,,,,,,,,,,0.590200105481126
39.0200000000013,,,,,,,,,,,,,,,,0.564128114784135
39.0300000000013,,,,,,,,,,,,,,,,0.537550961110539
39.0400000000013,,,,,,,,,,,,,,,,0.541556250493712
39.0500000000013,,,,,,,,,,,,,,,,0.561812879252604
39.0600000000013,,,,,,,,,,,,,,,,0.56032558719372
39.0700000000013,,,,,,,,,,,,,,,,0.526391317103154
39.0800000000013,,,,,,,,,,,,,,,,0.468745087125022
39.0900000000013,,,,,,,,,,,,,,,,0.403938889813655
39.1000000000013,,,,,,,,,,,,,,,,0.361624975459773
39.1100000000013,,,,,,,,,,,,,,,,0.329566173256053
39.1200000000013,,,,,,,,,,,,,,,,0.29934060130341
39.1300000000013,,,,,,,,,,,,,,,,0.260752880832859
39.1400000000013,,,,,,,,,,,,,,,,0.210055644119076
39.1500000000013,,,,,,,,,,,,,,,,0.185615037515988
39.1600000000013,,,,,,,,,,,,,,,,0.180663309017749
39.1700000000013,,,,,,,,,,,,,,,,0.153611621709339
39.1800000000013,,,,,,,,,,,,,,,,0.0940519539543739
39.1900000000013,,,,,,,,,,,,,,,,-8.85809859593363E-005
39.2000000000013,,,,,,,,,,,,,,,,-0.104072357254731
39.2100000000013,,,,,,,,,,,,,,,,-0.218921234443068
39.2200000000013,,,,,,,,,,,,,,,,-0.295458739096705
39.2300000000013,,,,,,,,,,,,,,,,-0.318030637418672
39.2400000000013,,,,,,,,,,,,,,,,-0.30013559228995
39.2500000000013,,,,,,,,,,,,,,,,-0.27247616555254
39.2600000000013,,,,,,,,,,,,,,,,-0.342678375886893
39.2700000000013,,,,,,,,,,,,,,,,-0.473869935145427
39.2800000000013,,,,,,,,,,,,,,,,-0.573566846626903
39.2900000000014,,,,,,,,,,,,,,,,-0.620443122185242
39.3000000000014,,,,,,,,,,,,,,,,-0.618837674993918
39.3100000000014,,,,,,,,,,,,,,,,-0.600247513220195
39.3200000000014,,,,,,,,,,,,,,,,-0.590352989413832
39.3300000000014,,,,,,,,,,,,,,,,-0.613747717972511
39.3400000000014,,,,,,,,,,,,,,,,-0.666447133518247
39.3500000000014,,,,,,,,,,,,,,,,-0.72646665736658
39.3600000000014,,,,,,,,,,,,,,,,-0.775200064013288
39.3700000000014,,,,,,,,,,,,,,,,-0.816569096237238
39.3800000000014,,,,,,,,,,,,,,,,-0.86804725812496
39.3900000000014,,,,,,,,,,,,,,,,-0.90947036848192
39.4000000000014,,,,,,,,,,,,,,,,-0.926141123631714
39.4100000000014,,,,,,,,,,,,,,,,-0.922373305118598
39.4200000000014,,,,,,,,,,,,,,,,-0.912264514470864
39.4300000000014,,,,,,,,,,,,,,,,-0.887238784507412
39.4400000000014,,,,,,,,,,,,,,,,-0.879619094253564
39.4500000000014,,,,,,,,,,,,,,,,-0.892713534164564
39.4600000000014,,,,,,,,,,,,,,,,-0.936542276178782
39.4700000000014,,,,,,,,,,,,,,,,-1.00831613192615
39.4800000000014,,,,,,,,,,,,,,,,-0.985534843174267
39.4900000000014,,,,,,,,,,,,,,,,-0.914018041079261
39.5000000000014,,,,,,,,,,,,,,,,-0.851164347211018
39.5100000000014,,,,,,,,,,,,,,,,-0.830642234584059
39.5200000000014,,,,,,,,,,,,,,,,-0.848673643861148
39.5300000000014,,,,,,,,,,,,,,,,-0.881173362035103
39.5400000000014,,,,,,,,,,,,,,,,-0.883090264370287
39.5500000000014,,,,,,,,,,,,,,,,-0.866180771627555
39.5600000000014,,,,,,,,,,,,,,,,-0.824297886272737
39.5700000000014,,,,,,,,,,,,,,,,-0.765631880016898
39.5800000000014,,,,,,,,,,,,,,,,-0.701272963348151
39.5900000000014,,,,,,,,,,,,,,,,-0.649446838910577
39.6000000000014,,,,,,,,,,,,,,,,-0.60143338103088
39.6100000000015,,,,,,,,,,,,,,,,-0.556224907934344
39.6200000000015,,,,,,,,,,,,,,,,-0.51663706968405
39.6300000000015,,,,,,,,,,,,,,,,-0.476857366392878
39.6400000000015,,,,,,,,,,,,,,,,-0.430335088553599
39.6500000000015,,,,,,,,,,,,,,,,-0.389954070602313
39.6600000000015,,,,,,,,,,,,,,,,-0.324542445146695
39.6700000000015,,,,,,,,,,,,,,,,-0.227646916337108
39.6800000000015,,,,,,,,,,,,,,,,-0.103529258082726
39.6900000000015,,,,,,,,,,,,,,,,0.0360115102787706
39.7000000000015,,,,,,,,,,,,,,,,0.0407291933890249
39.7100000000015,,,,,,,,,,,,,,,,0.019085075057052
39.7200000000015,,,,,,,,,,,,,,,,0.0373522825582491
39.7300000000015,,,,,,,,,,,,,,,,0.0936951783697871
39.7400000000015,,,,,,,,,,,,,,,,0.177516934769332
39.7500000000015,,,,,,,,,,,,,,,,0.265432344902123
39.7600000000015,,,,,,,,,,,,,,,,0.33194567982488
39.7700000000015,,,,,,,,,,,,,,,,0.386442291848116
39.7800000000015,,,,,,,,,,,,,,,,0.420523420156938
39.7900000000015,,,,,,,,,,,,,,,,0.438584478200027
39.8000000000015,,,,,,,,,,,,,,,,0.45179957781095
39.8100000000015,,,,,,,,,,,,,,,,0.462443180074246
39.8200000000015,,,,,,,,,,,,,,,,0.471640663748443
39.8300000000015,,,,,,,,,,,,,,,,0.489373895639215
39.8400000000015,,,,,,,,,,,,,,,,0.526881364348333
39.8500000000015,,,,,,,,,,,,,,,,0.578328515105116
39.8600000000015,,,,,,,,,,,,,,,,0.611039489912312
39.8700000000015,,,,,,,,,,,,,,,,0.603837798697201
39.8800000000015,,,,,,,,,,,,,,,,0.561792007799661
39.8900000000015,,,,,,,,,,,,,,,,0.49225030169854
39.9000000000015,,,,,,,,,,,,,,,,0.406164129139694
39.9100000000015,,,,,,,,,,,,,,,,0.324818080894512
39.9200000000015,,,,,,,,,,,,,,,,0.311672457540986
39.9300000000015,,,,,,,,,,,,,,,,0.334086278596006
39.9400000000016,,,,,,,,,,,,,,,,0.359727952496114
39.9500000000016,,,,,,,,,,,,,,,,0.371223887332694
39.9600000000016,,,,,,,,,,,,,,,,0.359041500978324
39.9700000000016,,,,,,,,,,,,,,,,0.315451346123617
39.9800000000016,,,,,,,,,,,,,,,,0.228489536267508
39.9900000000016,,,,,,,,,,,,,,,,0.147171430226775
40.0000000000016,,,,,,,,,,,,,,,,0.0842759841980272
40.0100000000016,,,,,,,,,,,,,,,,0.0432504814733499
40.0200000000016,,,,,,,,,,,,,,,,0.00771667031384593
40.0300000000016,,,,,,,,,,,,,,,,-0.0300209492505449
40.0400000000016,,,,,,,,,,,,,,,,-0.0564288293613738
40.0500000000016,,,,,,,,,,,,,,,,-0.0788870526273884
40.0600000000016,,,,,,,,,,,,,,,,-0.101513798611759
40.0700000000016,,,,,,,,,,,,,,,,-0.128159245951959
40.0800000000016,,,,,,,,,,,,,,,,-0.161015685344736
40.0900000000016,,,,,,,,,,,,,,,,-0.216236554881113
40.1000000000016,,,,,,,,,,,,,,,,-0.278462742227842
40.1100000000016,,,,,,,,,,,,,,,,-0.327958559242593
40.1200000000016,,,,,,,,,,,,,,,,-0.349763186846961
40.1300000000016,,,,,,,,,,,,,,,,-0.334929657610993
40.1400000000016,,,,,,,,,,,,,,,,-0.390379789933339
40.1500000000016,,,,,,,,,,,,,,,,-0.453247864956211
40.1600000000016,,,,,,,,,,,,,,,,-0.500872590021144
40.1700000000016,,,,,,,,,,,,,,,,-0.530998203653846
40.1800000000016,,,,,,,,,,,,,,,,-0.539789042377516
40.1900000000016,,,,,,,,,,,,,,,,-0.520094678974946
40.2000000000016,,,,,,,,,,,,,,,,-0.477852697129357
40.2100000000016,,,,,,,,,,,,,,,,-0.445669543891215
40.2200000000016,,,,,,,,,,,,,,,,-0.44079378255534
40.2300000000016,,,,,,,,,,,,,,,,-0.46444330783314
40.2400000000016,,,,,,,,,,,,,,,,-0.513270998255541
40.2500000000016,,,,,,,,,,,,,,,,-0.495262375258161
40.2600000000016,,,,,,,,,,,,,,,,-0.484660098555868
40.2700000000017,,,,,,,,,,,,,,,,-0.498113214046323
40.2800000000017,,,,,,,,,,,,,,,,-0.53681555842035
40.2900000000017,,,,,,,,,,,,,,,,-0.586564811224372
40.3000000000017,,,,,,,,,,,,,,,,-0.612135608201546
40.3100000000017,,,,,,,,,,,,,,,,-0.614552678353238
40.3200000000017,,,,,,,,,,,,,,,,-0.604142180146857
40.3300000000017,,,,,,,,,,,,,,,,-0.552478412092832
40.3400000000017,,,,,,,,,,,,,,,,-0.483256332263371
40.3500000000017,,,,,,,,,,,,,,,,-0.435833809453233
40.3600000000017,,,,,,,,,,,,,,,,-0.465932000092233
40.3700000000017,,,,,,,,,,,,,,,,-0.495052855867761
40.3800000000017,,,,,,,,,,,,,,,,-0.502579479972771
40.3900000000017,,,,,,,,,,,,,,,,-0.482362392041661
40.4000000000017,,,,,,,,,,,,,,,,-0.441026241167907
40.4100000000017,,,,,,,,,,,,,,,,-0.39028473813649
40.4200000000017,,,,,,,,,,,,,,,,-0.328175963851976
40.4300000000017,,,,,,,,,,,,,,,,-0.268839370932804
40.4400000000017,,,,,,,,,,,,,,,,-0.21840425175974
40.4500000000017,,,,,,,,,,,,,,,,-0.173823716366175
40.4600000000017,,,,,,,,,,,,,,,,-0.134955945659312
40.4700000000017,,,,,,,,,,,,,,,,-0.0810756149159741
40.4800000000017,,,,,,,,,,,,,,,,-0.0436816988447614
40.4900000000017,,,,,,,,,,,,,,,,-0.0147487931688352
40.5000000000017,,,,,,,,,,,,,,,,0.0087841984520691
40.5100000000017,,,,,,,,,,,,,,,,0.0330646599418151
40.5200000000017,,,,,,,,,,,,,,,,0.0753389840819807
40.5300000000017,,,,,,,,,,,,,,,,0.140138922865406
40.5400000000017,,,,,,,,,,,,,,,,0.227466022382514
40.5500000000017,,,,,,,,,,,,,,,,0.329879797421909
40.5600000000017,,,,,,,,,,,,,,,,0.422929916076304
40.5700000000017,,,,,,,,,,,,,,,,0.491676241933096
40.5800000000017,,,,,,,,,,,,,,,,0.532356470059916
40.5900000000018,,,,,,,,,,,,,,,,0.558572349392605
40.6000000000018,,,,,,,,,,,,,,,,0.576174279247519
40.6100000000018,,,,,,,,,,,,,,,,0.594362478938724
40.6200000000018,,,,,,,,,,,,,,,,0.621355702714708
40.6300000000018,,,,,,,,,,,,,,,,0.659467614413381
40.6400000000018,,,,,,,,,,,,,,,,0.709017144587821
40.6500000000018,,,,,,,,,,,,,,,,0.746369034091011
40.6600000000018,,,,,,,,,,,,,,,,0.759369020708159
40.6700000000018,,,,,,,,,,,,,,,,0.755470590870424
40.6800000000018,,,,,,,,,,,,,,,,0.737462019354008
40.6900000000018,,,,,,,,,,,,,,,,0.72666704821724
40.7000000000018,,,,,,,,,,,,,,,,0.710710826512518
40.7100000000018,,,,,,,,,,,,,,,,0.698957387103208
40.7200000000018,,,,,,,,,,,,,,,,0.694954819526964
40.7300000000018,,,,,,,,,,,,,,,,0.691888166869842
40.7400000000018,,,,,,,,,,,,,,,,0.660816064146901
40.7500000000018,,,,,,,,,,,,,,,,0.612556537148367
40.7600000000018,,,,,,,,,,,,,,,,0.565249782968169
40.7700000000018,,,,,,,,,,,,,,,,0.518199130485709
40.7800000000018,,,,,,,,,,,,,,,,0.467164412605292
40.7900000000018,,,,,,,,,,,,,,,,0.40958388339511
40.8000000000018,,,,,,,,,,,,,,,,0.409732803623516
40.8100000000018,,,,,,,,,,,,,,,,0.409982410452967
40.8200000000018,,,,,,,,,,,,,,,,0.404304893958118
40.8300000000018,,,,,,,,,,,,,,,,0.385711449192693
40.8400000000018,,,,,,,,,,,,,,,,0.347125579266617
40.8500000000018,,,,,,,,,,,,,,,,0.282253368682084
40.8600000000018,,,,,,,,,,,,,,,,0.196835190601598
40.8700000000018,,,,,,,,,,,,,,,,0.121738688722197
40.8800000000018,,,,,,,,,,,,,,,,0.0737867725761141
40.8900000000018,,,,,,,,,,,,,,,,0.0561681734658175
40.9000000000018,,,,,,,,,,,,,,,,0.0568074379304681
40.9100000000018,,,,,,,,,,,,,,,,0.0103297692295809
40.9200000000019,,,,,,,,,,,,,,,,-0.0103669702694616
40.9300000000019,,,,,,,,,,,,,,,,-0.0115885577831291
40.9400000000019,,,,,,,,,,,,,,,,-0.00732765737869501
40.9500000000019,,,,,,,,,,,,,,,,-0.01621102092756
40.9600000000019,,,,,,,,,,,,,,,,-0.0359689189577722
40.9700000000019,,,,,,,,,,,,,,,,-0.0589466095255359
40.9800000000019,,,,,,,,,,,,,,,,-0.08898658986552
40.9900000000019,,,,,,,,,,,,,,,,-0.121881791258184
41.0000000000019,,,,,,,,,,,,,,,,-0.148992654777358
41.0100000000019,,,,,,,,,,,,,,,,-0.167684532371467
41.0200000000019,,,,,,,,,,,,,,,,-0.225367002785825
41.0300000000019,,,,,,,,,,,,,,,,-0.279282713840554
